CustomerKey;FirstName;LastName;FullName;BirthDate;Gender;Children;Education;DateFirstPurchase;CommuteDistance;CustomerCity
19828;Madison;Wilson;Madison Wilson;1969-07-05;Female;4;Bachelors;2024-08-19;2-5 Miles;Royal Oak
19829;Lucas;Mitchell;Lucas Mitchell;1969-03-02;Male;3;Graduate Degree;2022-02-28;0-1 Miles;Royal Oak
20087;Seth;Gray;Seth Gray;1965-02-10;Male;3;Partial High School;2024-06-14;1-2 Miles;Royal Oak
20470;Melissa;Gonzales;Melissa Gonzales;1967-08-23;Female;3;Partial College;2023-04-17;5-10 Miles;Royal Oak
20760;Thomas;Alexander;Thomas Alexander;1973-03-15;Male;1;Partial College;2024-11-04;1-2 Miles;Royal Oak
20764;Christian;Taylor;Christian Taylor;1962-07-16;Male;2;High School;2024-05-17;0-1 Miles;Royal Oak
21311;Jennifer;Ramirez;Jennifer Ramirez;1961-04-25;Female;2;High School;2023-08-09;10+ Miles;Royal Oak
21412;Jordan;Alexander;Jordan Alexander;1980-03-25;Male;0;High School;2024-02-05;5-10 Miles;Royal Oak
21710;Brittany;Gonzales;Brittany Gonzales;1975-05-01;Female;2;Partial College;2022-01-21;1-2 Miles;Royal Oak
22247;Ryan;Williams;Ryan Williams;1975-04-06;Male;2;Bachelors;2022-06-20;0-1 Miles;Royal Oak
22332;Brittany;Bennett;Brittany Bennett;1937-01-09;Female;1;Bachelors;2024-06-16;2-5 Miles;Royal Oak
22349;Mason;Morris;Mason Morris;1967-10-18;Male;2;High School;2024-08-17;1-2 Miles;Royal Oak
22544;Maria;Evans;Maria Evans;1978-04-02;Female;1;Graduate Degree;2024-02-04;1-2 Miles;Royal Oak
22730;Timothy;Perez;Timothy Perez;1948-08-13;Male;5;Bachelors;2024-09-02;10+ Miles;Royal Oak
22748;Adam;Phillips;Adam Phillips;1952-03-12;Male;5;Bachelors;2022-07-05;10+ Miles;Royal Oak
23022;Jocelyn;Bradley;Jocelyn Bradley;1968-02-19;Female;5;Partial College;2024-05-24;5-10 Miles;Royal Oak
23074;Megan;Flores;Megan Flores;1946-12-13;Female;4;Bachelors;2022-08-18;1-2 Miles;Royal Oak
23137;Chloe;Sanders;Chloe Sanders;1968-10-19;Female;2;Bachelors;2022-08-11;0-1 Miles;Royal Oak
23209;Lucas;Lewis;Lucas Lewis;1975-06-01;Male;4;Bachelors;2022-08-10;2-5 Miles;Royal Oak
23279;Edward;Johnson;Edward Johnson;1962-12-17;Male;2;High School;2024-10-28;0-1 Miles;Royal Oak
23283;Haley;Torres;Haley Torres;1969-12-20;Female;2;Partial College;2022-09-13;1-2 Miles;Royal Oak
23376;Zachary;Flores;Zachary Flores;1978-12-12;Male;1;Bachelors;2022-09-23;2-5 Miles;Royal Oak
23455;Jonathan;Perez;Jonathan Perez;1961-09-11;Male;2;Partial High School;2024-12-14;1-2 Miles;Royal Oak
23459;Mason;Sanders;Mason Sanders;1961-08-31;Male;2;High School;2024-09-20;5-10 Miles;Royal Oak
23803;Bernard;Thames;Bernard Thames;1962-11-14;Male;2;Partial High School;2024-06-05;0-1 Miles;Royal Oak
24322;Alexandra;Evans;Alexandra Evans;1969-08-21;Female;4;Bachelors;2024-09-02;0-1 Miles;Royal Oak
24431;Abigail;Morgan;Abigail Morgan;1959-12-11;Female;2;Partial High School;2022-12-10;5-10 Miles;Royal Oak
24646;Juan;Murphy;Juan Murphy;1950-01-09;Male;4;High School;2022-12-21;10+ Miles;Royal Oak
24731;Evan;Mitchell;Evan Mitchell;1981-04-12;Male;4;Partial College;2024-12-04;0-1 Miles;Royal Oak
24939;Elizabeth;Barnes;Elizabeth Barnes;1944-11-02;Female;3;Graduate Degree;2024-08-18;10+ Miles;Royal Oak
25066;Charles;Robinson;Charles Robinson;1962-11-17;Male;2;Partial High School;2025-01-26;1-2 Miles;Royal Oak
25363;Alexandria;Gray;Alexandria Gray;1963-08-19;Female;2;High School;2023-02-08;1-2 Miles;Royal Oak
25433;Zachary;Kumar;Zachary Kumar;1971-05-05;Male;0;Bachelors;2024-11-01;2-5 Miles;Royal Oak
25995;Jack;Phillips;Jack Phillips;1966-09-30;Male;4;High School;2023-06-26;0-1 Miles;Royal Oak
26176;Jason;Hayes;Jason Hayes;1986-02-13;Male;0;High School;2024-10-02;5-10 Miles;Royal Oak
26318;Caleb;Parker;Caleb Parker;1979-04-20;Male;4;High School;2024-08-16;10+ Miles;Royal Oak
26482;Sydney;Hill;Sydney Hill;1950-11-14;Female;5;Partial High School;2023-05-20;10+ Miles;Royal Oak
26504;Jennifer;Robinson;Jennifer Robinson;1955-02-17;Female;2;Partial High School;2023-06-14;2-5 Miles;Royal Oak
26505;Jennifer;Wright;Jennifer Wright;1960-08-13;Female;2;Partial High School;2024-02-04;10+ Miles;Royal Oak
27014;Luke;Hughes;Luke Hughes;1972-02-20;Male;0;Graduate Degree;2022-11-30;1-2 Miles;Royal Oak
27259;Angela;Diaz;Angela Diaz;1981-02-24;Female;1;Bachelors;2023-06-18;2-5 Miles;Royal Oak
27428;Paige;Foster;Paige Foster;1955-09-08;Female;2;Partial High School;2024-06-29;10+ Miles;Royal Oak
28177;Cameron;Henderson;Cameron Henderson;1973-02-14;Male;0;Partial College;2022-08-22;0-1 Miles;Royal Oak
28284;Bailey;Kelly;Bailey Kelly;1965-09-02;Female;5;Partial College;2024-12-19;5-10 Miles;Royal Oak
28332;Ryan;Washington;Ryan Washington;1981-12-04;Male;0;High School;2024-06-07;5-10 Miles;Royal Oak
28626;Bailey;Hernandez;Bailey Hernandez;1981-02-16;Female;2;Partial College;2022-08-26;1-2 Miles;Royal Oak
28648;Dylan;Harris;Dylan Harris;1977-10-22;Male;1;Graduate Degree;2022-08-01;1-2 Miles;Royal Oak
28798;Timothy;Phillips;Timothy Phillips;1970-06-13;Male;2;Partial College;2023-02-24;1-2 Miles;Royal Oak
29012;Jeremiah;Taylor;Jeremiah Taylor;1960-12-30;Male;2;Partial High School;2024-10-23;10+ Miles;Royal Oak
29041;Charles;Collins;Charles Collins;1977-10-08;Male;0;Bachelors;2024-12-25;1-2 Miles;Royal Oak
29259;Jonathan;Davis;Jonathan Davis;1960-03-09;Male;2;Partial High School;2024-10-05;5-10 Miles;Royal Oak
11244;Alexis;Coleman;Alexis Coleman;1968-11-22;Female;2;Bachelors;2022-02-12;0-1 Miles;Runcorn
11494;Jimmy;Gutierrez;Jimmy Gutierrez;1976-01-25;Male;2;Partial College;2022-12-23;1-2 Miles;Runcorn
11596;Roger;Raje;Roger Raje;1969-03-02;Male;1;Bachelors;2024-10-01;0-1 Miles;Runcorn
12335;Francisco;Ashe;Francisco Ashe;1959-02-19;Male;3;High School;2023-06-11;0-1 Miles;Runcorn
13584;Isaiah;Cox;Isaiah Cox;1964-08-13;Male;4;High School;2022-01-26;10+ Miles;Runcorn
13805;Gabriel;Hernandez;Gabriel Hernandez;1970-12-02;Male;1;Bachelors;2024-05-29;0-1 Miles;Runcorn
14184;Caleb;Jenkins;Caleb Jenkins;1970-04-22;Male;0;Bachelors;2024-04-04;0-1 Miles;Runcorn
14547;Noah;Thompson;Noah Thompson;1961-01-01;Male;2;Partial College;2024-11-23;1-2 Miles;Runcorn
14777;Kayla;Jenkins;Kayla Jenkins;1973-10-07;Female;0;Bachelors;2022-06-02;0-1 Miles;Runcorn
14950;Maria;Hernandez;Maria Hernandez;1975-08-24;Female;3;Partial High School;2022-07-13;0-1 Miles;Runcorn
15690;Clifford;Perez;Clifford Perez;1951-12-10;Male;3;Bachelors;2024-10-21;0-1 Miles;Runcorn
15713;Hannah;Lee;Hannah Lee;1953-12-07;Female;5;Partial High School;2024-11-08;10+ Miles;Runcorn
16053;Frederick;Perez;Frederick Perez;1967-06-15;Male;1;Bachelors;2023-01-26;0-1 Miles;Runcorn
16325;Emma;Williams;Emma Williams;1919-03-10;Female;1;Partial College;2024-10-10;2-5 Miles;Runcorn
16444;Erika;Carlson;Erika Carlson;1969-04-21;Female;1;Bachelors;2023-03-25;0-1 Miles;Runcorn
16447;Kate;Becker;Kate Becker;1973-12-05;Female;1;Bachelors;2023-03-29;0-1 Miles;Runcorn
16595;Cameron;Anderson;Cameron Anderson;1958-01-16;Male;4;Bachelors;2023-05-18;0-1 Miles;Runcorn
16602;Jill;Travers;Jill Travers;1954-03-19;Female;4;High School;2024-08-22;10+ Miles;Runcorn
16829;Wayne;Lal;Wayne Lal;1967-04-24;Male;2;High School;2023-05-07;5-10 Miles;Runcorn
17105;Madison;Walker;Madison Walker;1977-05-25;Female;0;Partial High School;2024-02-09;1-2 Miles;Runcorn
17706;Gabriel;Coleman;Gabriel Coleman;1972-09-07;Male;1;Bachelors;2024-06-02;0-1 Miles;Runcorn
17937;Heidi;Kapoor;Heidi Kapoor;1966-05-18;Female;3;Graduate Degree;2023-09-01;0-1 Miles;Runcorn
17972;Alisha;Ma;Alisha Ma;1979-04-20;Female;1;Partial College;2023-10-15;0-1 Miles;Runcorn
17979;Lisa;Lin;Lisa Lin;1974-03-02;Female;0;Bachelors;2023-10-10;0-1 Miles;Runcorn
19337;Bonnie;Luo;Bonnie Luo;1975-12-12;Female;3;High School;2023-06-10;0-1 Miles;Runcorn
20060;Kayla;Jackson;Kayla Jackson;1977-04-06;Female;0;High School;2022-03-21;2-5 Miles;Runcorn
20730;Aaron;Shan;Aaron Shan;1976-12-12;Male;2;Partial College;2024-06-03;1-2 Miles;Runcorn
20906;Briana;Ruiz;Briana Ruiz;1969-11-06;Female;5;Partial High School;2024-12-06;0-1 Miles;Runcorn
21870;Jenny;Raji;Jenny Raji;1953-03-03;Female;5;Partial High School;2024-11-14;10+ Miles;Runcorn
22422;Nichole;Black;Nichole Black;1970-12-01;Female;3;Graduate Degree;2024-09-18;0-1 Miles;Runcorn
22439;Tracy;Raji;Tracy Raji;1974-07-02;Female;0;Bachelors;2024-10-26;0-1 Miles;Runcorn
22504;Arturo;Rai;Arturo Rai;1972-03-14;Male;0;Graduate Degree;2024-08-29;0-1 Miles;Runcorn
22510;Lori;Gill;Lori Gill;1970-08-11;Female;1;Bachelors;2024-10-02;0-1 Miles;Runcorn
22611;Chad;Deng;Chad Deng;1975-11-10;Male;0;Graduate Degree;2024-11-24;0-1 Miles;Runcorn
22637;Ana;Alexander;Ana Alexander;1979-12-13;Female;0;Bachelors;2024-12-05;0-1 Miles;Runcorn
22823;Isabel;Alexander;Isabel Alexander;1959-01-09;Female;2;Bachelors;2024-09-10;0-1 Miles;Runcorn
23752;Devin;Torres;Devin Torres;1980-06-03;Male;1;Bachelors;2024-04-06;1-2 Miles;Runcorn
23768;Joshua;Garcia;Joshua Garcia;1977-01-23;Male;0;Partial High School;2025-01-01;1-2 Miles;Runcorn
24045;Shannon;Martin;Shannon Martin;1973-08-16;Male;3;High School;2024-10-05;0-1 Miles;Runcorn
24093;Claudia;He;Claudia He;1977-03-11;Female;0;Graduate Degree;2024-02-02;0-1 Miles;Runcorn
24104;Robyn;Ortega;Robyn Ortega;1970-01-01;Female;1;Bachelors;2024-08-27;0-1 Miles;Runcorn
24546;Adam;Hughes;Adam Hughes;1970-10-05;Male;4;Partial College;2024-04-15;2-5 Miles;Runcorn
25447;Marshall;Liang;Marshall Liang;1973-08-14;Male;0;Bachelors;2024-10-30;0-1 Miles;Runcorn
25676;Mackenzie;Scott;Mackenzie Scott;1982-02-10;Female;0;Partial College;2024-05-13;2-5 Miles;Runcorn
26359;George;Raman;George Raman;1973-02-17;Male;1;Bachelors;2024-05-20;2-5 Miles;Runcorn
26836;Hector;Diaz;Hector Diaz;1970-12-08;Male;2;High School;2025-01-12;0-1 Miles;Runcorn
26886;Jasmine;Robinson;Jasmine Robinson;1982-05-12;Female;0;Partial College;2024-06-21;0-1 Miles;Runcorn
26962;Francis;Moreno;Francis Moreno;1974-03-26;Male;1;Partial College;2024-07-19;1-2 Miles;Runcorn
27168;Donald;Madan;Donald Madan;1983-04-06;Male;0;Partial High School;2024-10-18;1-2 Miles;Runcorn
27856;Bonnie;Tang;Bonnie Tang;1946-07-14;Female;1;Bachelors;2024-09-26;0-1 Miles;Runcorn
27896;Orlando;Torres;Orlando Torres;1966-03-27;Male;3;Bachelors;2024-10-27;0-1 Miles;Runcorn
27901;Mariah;Cooper;Mariah Cooper;1965-02-15;Female;3;Graduate Degree;2024-04-19;0-1 Miles;Runcorn
28907;Blake;Jenkins;Blake Jenkins;1956-08-18;Male;4;Partial College;2024-09-22;10+ Miles;Runcorn
29433;Thomas;King;Thomas King;1986-02-10;Male;1;Bachelors;2024-04-05;1-2 Miles;Runcorn
29443;Gabriel;Phillips;Gabriel Phillips;1962-02-25;Male;2;Partial College;2024-06-26;0-1 Miles;Runcorn
11598;Meredith;Ruiz;Meredith Ruiz;1983-12-30;Female;3;Partial College;2023-03-11;0-1 Miles;Saarbrücken
12497;Ashlee;Kumar;Ashlee Kumar;1969-03-21;Female;1;Bachelors;2024-07-01;0-1 Miles;Saarbrücken
12827;Nicolas;Raje;Nicolas Raje;1971-01-12;Male;2;High School;2023-12-08;0-1 Miles;Saarbrücken
13255;Lance;Blanco;Lance Blanco;1962-09-23;Male;2;Partial College;2023-12-02;0-1 Miles;Saarbrücken
13677;Brian;Albrecht;Brian Albrecht;1983-09-25;Female;0;High School;2025-01-04;1-2 Miles;Saarbrücken
13789;Julie;Shan;Julie Shan;1970-11-17;Female;4;Partial High School;2022-05-09;0-1 Miles;Saarbrücken
14202;Clayton;Zeng;Clayton Zeng;1954-01-16;Male;4;Partial High School;2024-04-28;10+ Miles;Saarbrücken
14827;Ernest;Xu;Ernest Xu;1984-10-01;Male;3;Partial College;2022-10-07;0-1 Miles;Saarbrücken
16208;Ruth;Chandra;Ruth Chandra;1977-01-17;Female;2;Partial College;2024-03-04;0-1 Miles;Saarbrücken
16422;Kurt;Xu;Kurt Xu;1979-09-20;Male;3;High School;2023-06-10;0-1 Miles;Saarbrücken
16537;Arthur;Dominguez;Arthur Dominguez;1966-04-12;Male;1;Partial College;2024-05-26;0-1 Miles;Saarbrücken
17184;Eddie;Dominguez;Eddie Dominguez;1962-08-02;Male;2;Partial College;2023-08-24;0-1 Miles;Saarbrücken
19289;Johnathan;Patel;Johnathan Patel;1970-10-22;Male;3;Bachelors;2023-11-26;0-1 Miles;Saarbrücken
21085;Leslie;Vazquez;Leslie Vazquez;1939-05-16;Female;2;Partial College;2025-01-09;2-5 Miles;Saarbrücken
22386;Jerome;Gill;Jerome Gill;1940-09-11;Male;1;Graduate Degree;2024-09-20;0-1 Miles;Saarbrücken
22563;Darren;Weber;Darren Weber;1961-12-20;Male;2;Partial College;2024-09-26;0-1 Miles;Saarbrücken
23952;Nelson;Dominguez;Nelson Dominguez;1981-03-12;Male;0;High School;2024-08-31;5-10 Miles;Saarbrücken
24036;Jay;Vazquez;Jay Vazquez;1980-12-23;Male;0;Partial College;2024-09-20;2-5 Miles;Saarbrücken
24078;Neil;Martin;Neil Martin;1981-12-15;Male;1;Bachelors;2024-04-08;0-1 Miles;Saarbrücken
24561;Megan;Sherman;Megan Sherman;1960-06-08;Male;3;High School;2024-02-07;2-5 Miles;Saarbrücken
25486;Edgar;Rodriguez;Edgar Rodriguez;1976-09-16;Male;2;Partial College;2024-11-11;0-1 Miles;Saarbrücken
25684;Jermaine;Sanchez;Jermaine Sanchez;1967-08-31;Male;1;Graduate Degree;2024-10-10;0-1 Miles;Saarbrücken
25779;Marshall;Cai;Marshall Cai;1955-05-13;Male;5;Partial College;2024-01-03;2-5 Miles;Saarbrücken
26831;Drew;Raje;Drew Raje;1971-09-01;Male;1;Bachelors;2024-01-13;2-5 Miles;Saarbrücken
26845;Theodore;Ortega;Theodore Ortega;1970-03-26;Male;2;High School;2024-08-01;0-1 Miles;Saarbrücken
26852;Karen;She;Karen She;1968-12-02;Female;3;High School;2024-02-02;0-1 Miles;Saarbrücken
28489;Jeffery;Zhu;Jeffery Zhu;1949-02-23;Male;2;Partial College;2024-07-30;0-1 Miles;Saarbrücken
28497;Alvin;Yang;Alvin Yang;1966-03-11;Male;1;Partial College;2024-07-07;0-1 Miles;Saarbrücken
29442;Damien;Yuan;Damien Yuan;1969-08-30;Male;1;Bachelors;2024-04-19;0-1 Miles;Saarbrücken
29474;Jaime;Raje;Jaime Raje;1965-04-02;Male;2;Partial College;2022-06-19;0-1 Miles;Saarbrücken
11380;Mitchell;Kumar;Mitchell Kumar;1964-08-29;Male;2;Partial College;2022-10-11;1-2 Miles;Saarlouis
11396;Ian;Lopez;Ian Lopez;1975-04-04;Male;2;High School;2024-10-26;0-1 Miles;Saarlouis
12408;Jon;Lu;Jon Lu;1975-08-05;Male;0;Graduate Degree;2024-09-30;1-2 Miles;Saarlouis
12605;Carol;Cooper;Carol Cooper;1977-01-30;Female;3;Bachelors;2024-05-12;0-1 Miles;Saarlouis
12721;Rebekah;Martinez;Rebekah Martinez;1979-07-14;Female;0;Partial College;2024-05-04;1-2 Miles;Saarlouis
12828;Carol;Rubio;Carol Rubio;1975-06-01;Female;5;Partial High School;2024-03-18;0-1 Miles;Saarlouis
13803;Krystal;Zheng;Krystal Zheng;1940-01-31;Female;1;Graduate Degree;2024-08-12;0-1 Miles;Saarlouis
14709;Ian;Martin;Ian Martin;1982-03-10;Male;0;High School;2022-09-14;2-5 Miles;Saarlouis
14768;Ian;Kelly;Ian Kelly;1929-12-18;Male;4;Partial College;2024-06-01;0-1 Miles;Saarlouis
14830;Isabella;Ward;Isabella Ward;1974-08-09;Female;1;Bachelors;2022-10-25;0-1 Miles;Saarlouis
14973;Alicia;Jai;Alicia Jai;1985-01-18;Female;3;Partial College;2024-02-22;0-1 Miles;Saarlouis
15055;Patrick;Torres;Patrick Torres;1965-01-18;Male;2;Partial College;2022-11-30;2-5 Miles;Saarlouis
15456;Donald;Suri;Donald Suri;1946-04-13;Male;1;Bachelors;2023-01-20;0-1 Miles;Saarlouis
16047;Taylor;Johnson;Taylor Johnson;1968-07-05;Female;1;Partial College;2024-11-28;0-1 Miles;Saarlouis
16252;Danny;Jiménez;Danny Jiménez;1973-03-21;Male;3;Partial High School;2023-04-11;0-1 Miles;Saarlouis
16429;Jaclyn;Luo;Jaclyn Luo;1973-10-12;Female;1;Partial College;2023-06-27;2-5 Miles;Saarlouis
16567;Erick;Lopez;Erick Lopez;1975-03-10;Male;0;Graduate Degree;2023-07-06;0-1 Miles;Saarlouis
17224;Mandy;Li;Mandy Li;1954-04-19;Female;4;Partial High School;2024-05-18;10+ Miles;Saarlouis
17768;Luis;Parker;Luis Parker;1963-03-19;Male;3;Partial College;2023-10-24;0-1 Miles;Saarlouis
17877;Danny;Blanco;Danny Blanco;1973-08-11;Male;1;Bachelors;2024-05-17;0-1 Miles;Saarlouis
17955;Ronnie;Zhao;Ronnie Zhao;1976-05-01;Male;0;Partial College;2024-11-14;2-5 Miles;Saarlouis
18027;Alexia;Griffin;Alexia Griffin;1978-08-12;Female;1;Partial College;2023-12-12;0-1 Miles;Saarlouis
20169;Garrett;Gray;Garrett Gray;1966-03-25;Male;1;Partial College;2025-01-25;1-2 Miles;Saarlouis
20847;Kyle;Young;Kyle Young;1964-08-04;Male;0;Bachelors;2023-08-27;0-1 Miles;Saarlouis
20970;Isaiah;Richardson;Isaiah Richardson;1965-05-10;Male;2;Partial College;2023-11-04;0-1 Miles;Saarlouis
21029;Kristi;Martin;Kristi Martin;1975-02-12;Female;2;High School;2023-12-22;0-1 Miles;Saarlouis
21065;Robert;Thompson;Robert Thompson;1984-03-02;Male;0;Bachelors;2024-08-19;0-1 Miles;Saarlouis
21075;Manuel;Rana;Manuel Rana;1970-12-07;Male;1;Bachelors;2024-04-16;0-1 Miles;Saarlouis
21523;Timothy;Green;Timothy Green;1963-02-18;Male;4;Bachelors;2025-01-28;5-10 Miles;Saarlouis
21532;Sierra;Turner;Sierra Turner;1958-09-22;Female;2;Bachelors;2024-12-23;10+ Miles;Saarlouis
21816;Jackson;Roberts;Jackson Roberts;1964-01-17;Male;2;Bachelors;2024-07-01;0-1 Miles;Saarlouis
21835;Susan;Sun;Susan Sun;1949-10-20;Female;4;Bachelors;2024-12-09;10+ Miles;Saarlouis
21853;Stacy;Gutierrez;Stacy Gutierrez;1956-07-17;Female;3;Partial College;2024-08-31;5-10 Miles;Saarlouis
22391;Angela;Watson;Angela Watson;1959-12-03;Female;2;Partial College;2024-12-16;0-1 Miles;Saarlouis
22476;Shane;Martinez;Shane Martinez;1977-11-21;Male;2;High School;2024-11-12;0-1 Miles;Saarlouis
22519;Logan;Hughes;Logan Hughes;1969-05-10;Male;1;Bachelors;2024-10-31;0-1 Miles;Saarlouis
22867;Max;Ruiz;Max Ruiz;1986-06-05;Male;0;Partial High School;2024-07-31;1-2 Miles;Saarlouis
23616;Karen;Roberts;Karen Roberts;1952-01-30;Female;4;Bachelors;2024-09-20;10+ Miles;Saarlouis
23961;Karen;Huang;Karen Huang;1980-12-19;Female;0;Partial College;2024-08-27;2-5 Miles;Saarlouis
24127;James;Washington;James Washington;1981-10-18;Male;0;Partial College;2024-10-15;0-1 Miles;Saarlouis
24182;Nancy;Lopez;Nancy Lopez;1948-11-29;Female;1;Bachelors;2024-10-01;0-1 Miles;Saarlouis
24843;Bryant;Subram;Bryant Subram;1960-10-22;Male;3;Partial College;2024-09-21;5-10 Miles;Saarlouis
25307;Daisy;Hernandez;Daisy Hernandez;1979-03-24;Female;1;Bachelors;2024-06-24;1-2 Miles;Saarlouis
25318;Dennis;Wang;Dennis Wang;1976-12-21;Male;0;Partial High School;2024-10-13;1-2 Miles;Saarlouis
25445;Grace;Cook;Grace Cook;1974-05-16;Female;0;Graduate Degree;2024-07-01;0-1 Miles;Saarlouis
26399;Erick;Gonzalez;Erick Gonzalez;1951-12-23;Male;4;Bachelors;2024-02-27;10+ Miles;Saarlouis
26819;Devin;Mitchell;Devin Mitchell;1972-08-20;Male;3;High School;2024-12-15;0-1 Miles;Saarlouis
27315;James;Mitchell;James Mitchell;1950-12-17;Male;2;Graduate Degree;2025-01-06;10+ Miles;Saarlouis
27321;Dylan;Zhang;Dylan Zhang;1958-08-26;Male;4;Partial College;2024-02-23;2-5 Miles;Saarlouis
27327;Melody;Nicholls;Melody Nicholls;1961-08-15;Female;4;Partial College;2024-05-25;10+ Miles;Saarlouis
28376;Eugene;Chen;Eugene Chen;1978-10-04;Male;0;Bachelors;2024-07-26;0-1 Miles;Saarlouis
28531;Jared;Reed;Jared Reed;1974-05-06;Male;1;Bachelors;2024-09-02;0-1 Miles;Saarlouis
28568;Daisy;Alonso;Daisy Alonso;1975-10-11;Female;2;Partial College;2024-11-23;1-2 Miles;Saarlouis
29365;Cheryl;Carlson;Cheryl Carlson;1971-07-07;Female;1;High School;2024-11-01;2-5 Miles;Saarlouis
29377;Rebekah;Carlson;Rebekah Carlson;1971-02-24;Female;1;Bachelors;2024-07-14;0-1 Miles;Saarlouis
11390;Christine;Raji;Christine Raji;1976-04-17;Female;1;High School;2024-11-07;2-5 Miles;Saint Germain en Laye
11409;Jacqueline;Hayes;Jacqueline Hayes;1979-03-02;Female;2;High School;2023-11-17;0-1 Miles;Saint Germain en Laye
12221;Brandi;Ruiz;Brandi Ruiz;1966-07-09;Female;1;Graduate Degree;2022-03-02;0-1 Miles;Saint Germain en Laye
12488;Jay;Garcia;Jay Garcia;1968-11-08;Male;3;High School;2024-09-20;0-1 Miles;Saint Germain en Laye
12520;Seth;Jackson;Seth Jackson;1982-05-25;Male;0;High School;2022-08-02;2-5 Miles;Saint Germain en Laye
12819;Nicolas;Chander;Nicolas Chander;1977-04-19;Male;2;High School;2022-11-05;0-1 Miles;Saint Germain en Laye
13536;Arianna;Ward;Arianna Ward;1975-11-10;Female;1;High School;2022-12-24;1-2 Miles;Saint Germain en Laye
13550;Joe;Malhotra;Joe Malhotra;1974-11-29;Male;0;Partial College;2024-03-21;2-5 Miles;Saint Germain en Laye
13552;Trevor;Hughes;Trevor Hughes;1974-08-30;Male;0;Bachelors;2022-12-24;0-1 Miles;Saint Germain en Laye
13843;Warren;Xie;Warren Xie;1980-12-19;Male;0;Partial College;2024-03-11;0-1 Miles;Saint Germain en Laye
14166;Elizabeth;Jenkins;Elizabeth Jenkins;1928-04-09;Female;3;Bachelors;2024-02-14;0-1 Miles;Saint Germain en Laye
14169;Carmen;Martinez;Carmen Martinez;1979-04-13;Female;3;High School;2023-02-13;0-1 Miles;Saint Germain en Laye
14785;Gavin;Patterson;Gavin Patterson;1972-09-07;Male;1;Bachelors;2025-01-04;1-2 Miles;Saint Germain en Laye
15650;Ronnie;Li;Ronnie Li;1972-01-31;Male;1;Partial College;2024-12-14;0-1 Miles;Saint Germain en Laye
16041;Pedro;Raman;Pedro Raman;1966-11-05;Male;1;Graduate Degree;2024-01-29;0-1 Miles;Saint Germain en Laye
16455;Deb;Moreno;Deb Moreno;1917-02-09;Female;4;High School;2024-03-27;0-1 Miles;Saint Germain en Laye
16544;Eduardo;Morgan;Eduardo Morgan;1970-04-04;Male;1;High School;2024-08-01;2-5 Miles;Saint Germain en Laye
16592;Jacquelyn;Gomez;Jacquelyn Gomez;1958-05-15;Female;4;Partial College;2024-03-14;10+ Miles;Saint Germain en Laye
16596;Gabrielle;Carter;Gabrielle Carter;1956-09-24;Female;5;Partial High School;2023-12-09;10+ Miles;Saint Germain en Laye
17651;Ethan;Butler;Ethan Butler;1975-08-25;Male;2;Partial College;2023-06-03;0-1 Miles;Saint Germain en Laye
17954;Shelby;Torres;Shelby Torres;1975-07-17;Female;0;Partial College;2024-05-20;0-1 Miles;Saint Germain en Laye
18137;Gabriel;Kumar;Gabriel Kumar;1960-07-10;Male;2;High School;2022-09-03;10+ Miles;Saint Germain en Laye
18151;Brendan;She;Brendan She;1957-11-02;Male;5;Partial College;2024-03-23;10+ Miles;Saint Germain en Laye
19293;Chloe;Watson;Chloe Watson;1976-02-25;Female;0;Bachelors;2023-06-23;0-1 Miles;Saint Germain en Laye
19303;Sylvia;Spencer;Sylvia Spencer;1957-04-09;Male;3;High School;2025-01-11;0-1 Miles;Saint Germain en Laye
19352;Arturo;Chen;Arturo Chen;1969-05-11;Male;2;Partial College;2024-04-21;0-1 Miles;Saint Germain en Laye
19358;Jonathan;Bryant;Jonathan Bryant;1983-12-16;Male;0;High School;2024-09-10;2-5 Miles;Saint Germain en Laye
19902;Johnny;Pal;Johnny Pal;1962-03-12;Male;2;Partial College;2023-12-18;5-10 Miles;Saint Germain en Laye
20855;Abigail;Ross;Abigail Ross;1981-03-02;Female;0;Bachelors;2024-08-04;0-1 Miles;Saint Germain en Laye
20941;Arturo;Guo;Arturo Guo;1981-01-05;Male;0;Partial High School;2024-02-21;0-1 Miles;Saint Germain en Laye
20955;Dawn;Pal;Dawn Pal;1986-03-08;Female;0;Partial College;2024-12-03;2-5 Miles;Saint Germain en Laye
20964;Emily;Butler;Emily Butler;1946-12-13;Female;1;Graduate Degree;2024-08-30;0-1 Miles;Saint Germain en Laye
22419;Damien;Xu;Damien Xu;1964-10-30;Male;1;High School;2024-09-24;2-5 Miles;Saint Germain en Laye
22626;Arturo;Anand;Arturo Anand;1973-09-22;Male;3;High School;2024-08-07;0-1 Miles;Saint Germain en Laye
22868;Ernest;Sun;Ernest Sun;1985-08-22;Male;0;Partial High School;2024-12-13;1-2 Miles;Saint Germain en Laye
23761;Tonya;Pal;Tonya Pal;1978-01-16;Female;0;Partial High School;2024-06-22;1-2 Miles;Saint Germain en Laye
23964;Arturo;Nara;Arturo Nara;1940-03-21;Male;1;Graduate Degree;2024-02-25;0-1 Miles;Saint Germain en Laye
24084;Jonathon;Jimenez;Jonathon Jimenez;1970-05-22;Male;3;High School;2024-03-08;0-1 Miles;Saint Germain en Laye
